,Match_Id,cum_run_conceded,cum_ball_thrown,cum_wicket,Player_Id
1553,419124,837,638,29.0,14
1599,419128,874,662,30.0,14
1658,419133,895,686,31.0,14
1718,419138,940,710,31.0,14
1756,419141,982,728,31.0,14
1869,419150,1019,752,31.0,14
1906,419153,1056,776,32.0,14
2077,419167,1093,794,32.0,14
2100,419169,1122,812,32.0,14
2170,501207,1140,836,34.0,14
2218,501211,1168,854,35.0,14
2293,501217,1205,878,37.0,14
2376,501225,1234,902,37.0,14
2418,501228,1256,926,39.0,14
2548,501239,1301,950,40.0,14
2583,501242,1315,962,40.0,14
2672,501249,1343,980,40.0,14
2717,501253,1380,1004,40.0,14
2753,501256,1397,1028,41.0,14
2825,501262,1416,1052,43.0,14
2860,501265,1448,1076,44.0,14
2907,501269,1459,1094,44.0,14
3033,548314,1485,1112,44.0,14
3082,548318,1525,1138,44.0,14
3154,548324,1549,1164,44.0,14
3202,548328,1565,1191,44.0,14
3257,548333,1585,1217,44.0,14
3290,548336,1608,1235,44.0,14
3327,548339,1639,1263,44.0,14
3372,548344,1675,1287,44.0,14
3407,548348,1699,1312,44.0,14
3494,548355,1738,1337,44.0,14
3544,548359,1746,1361,44.0,14
3605,548364,1777,1386,44.0,14
3685,548371,1792,1410,44.0,14
3720,548374,1823,1434,44.0,14
3743,548376,1851,1458,44.0,14
3777,548379,1869,1482,44.0,14
3928,598008,1897,1507,44.0,14
3973,598012,1927,1532,44.0,14
4055,598019,1944,1547,44.0,14
4079,598021,1953,1572,44.0,14
4133,598026,1977,1598,44.0,14
4179,598030,1989,1616,44.0,14
4216,598033,2022,1643,44.0,14
4250,598036,2041,1667,45.0,14
4320,598042,2069,1691,45.0,14
4367,598046,2093,1715,46.0,14
4497,598057,2131,1739,46.0,14
4545,598061,2158,1763,46.0,14
4582,598064,2190,1787,46.0,14
4641,598069,2219,1811,48.0,14
4665,598071,2247,1835,48.0,14
5134,734000,2262,1853,49.0,14
5308,734030,2293,1877,51.0,14
5419,734050,2313,1901,52.0,14
5534,829724,2340,1925,52.0,14
5584,829732,2374,1949,53.0,14
5609,829736,2404,1973,53.0,14
5681,829748,2442,1997,54.0,14
5731,829756,2460,2009,55.0,14
5763,829764,2495,2033,57.0,14
5837,829778,2529,2057,58.0,14
5885,829786,2562,2081,58.0,14
5921,829792,2572,2087,58.0,14
5957,829798,2612,2111,58.0,14
6039,829812,2646,2123,58.0,14
6083,829820,2656,2129,59.0,14
6165,980910,2669,2141,59.0,14
6199,980916,2694,2165,59.0,14
6235,980922,2706,2177,59.0,14
6306,980934,2724,2195,59.0,14
6355,980942,2755,2207,59.0,14
6402,980950,2783,2225,59.0,14
6428,980954,2796,2249,59.0,14
6462,980960,2833,2273,59.0,14
6497,980966,2858,2290,61.0,14
6536,980972,2878,2302,61.0,14
6583,980980,2906,2326,62.0,14
6656,980992,2925,2350,64.0,14
6742,981006,2970,2374,66.0,14
6778,981012,2982,2386,66.0,14
6817,981018,3006,2410,68.0,14
6842,981022,3038,2430,68.0,14
5,335987,0,0,0.0,15
37,335990,38,24,1.0,15
121,335997,55,48,3.0,15
171,336001,79,72,4.0,15
194,336003,117,96,7.0,15
294,336011,159,120,8.0,15
339,336015,188,144,10.0,15
409,336021,215,162,11.0,15
491,336028,250,186,11.0,15
526,336031,296,210,11.0,15
607,336039,333,228,11.0,15
685,392186,357,252,13.0,15
804,392197,391,276,13.0,15
854,392202,423,300,13.0,15
890,392205,437,318,14.0,15
929,392208,456,342,15.0,15
997,392213,487,366,18.0,15
1407,419112,499,378,19.0,15
1495,419119,526,402,19.0,15
1554,419124,546,414,19.0,15
1588,419127,564,438,20.0,15
1620,419130,591,462,22.0,15
1679,419135,636,486,22.0,15
1704,419137,657,504,25.0,15
1781,419143,691,528,28.0,15
1879,419151,701,540,30.0,15
1929,419155,737,560,30.0,15
1952,419157,754,584,32.0,15
2013,419162,777,596,32.0,15
2078,419167,807,620,33.0,15
2110,419170,841,644,33.0,15
2146,501205,875,668,34.0,15
2206,501210,903,692,35.0,15
2244,501213,939,716,35.0,15
2282,501216,971,740,38.0,15
2404,501227,1004,764,39.0,15
2464,501232,1057,788,39.0,15
2523,501237,1084,812,40.0,15
2673,501249,1117,836,41.0,15
2706,501252,1152,860,41.0,15
2766,501257,1178,884,42.0,15
2804,501260,1201,908,42.0,15
2926,501271,1218,926,43.0,15
2949,501273,1237,950,45.0,15
2973,501275,1268,974,47.0,15
2985,501276,1300,998,48.0,15
3045,548315,1330,1022,48.0,15
3107,548320,1365,1047,48.0,15
3142,548323,1396,1071,48.0,15
3212,548329,1427,1096,48.0,15
3244,548332,1442,1120,48.0,15
3291,548336,1475,1145,48.0,15
3351,548341,1500,1169,48.0,15
3421,548349,1528,1195,48.0,15
3495,548355,1575,1220,48.0,15
3568,548361,1604,1245,48.0,15
3617,548365,1635,1270,48.0,15
3639,548367,1651,1294,48.0,15
3696,548372,1672,1318,48.0,15
3753,548377,1704,1344,48.0,15
3799,548381,1742,1368,48.0,15
4415,598050,1772,1392,48.0,15
4690,598073,1802,1416,49.0,15
4761,729284,1819,1428,53.0,15
4808,729292,1842,1452,54.0,15
4902,729308,1863,1476,56.0,15
4934,729314,1894,1500,56.0,15
4982,729322,1911,1517,56.0,15
5006,733978,1937,1541,58.0,15
5774,829766,1965,1562,58.0,15
5805,829772,1999,1586,59.0,15
5862,829782,2016,1610,61.0,15
5898,829788,2047,1634,61.0,15
5958,829798,2079,1658,62.0,15
6004,829806,2112,1682,63.0,15
6075,829818,2121,1706,65.0,15
6154,980908,2121,1707,65.0,15
6211,980918,2145,1720,65.0,15
6259,980926,2159,1744,66.0,15
6331,980938,2209,1768,67.0,15
6403,980950,2239,1792,68.0,15
6440,980956,2287,1816,68.0,15
6498,980966,2308,1837,71.0,15
6560,980976,2335,1861,72.0,15
6695,980998,2360,1879,73.0,15
6718,981002,2383,1903,74.0,15
6753,981008,2402,1921,74.0,15
6804,981016,2428,1945,74.0,15
6,335987,0,0,0.0,16
38,335990,26,18,0.0,16
122,335997,36,30,0.0,16
195,336003,63,49,1.0,16
280,336010,0,0,0.0,21
593,336038,10,8,0.0,21
839,392201,30,20,1.0,21
917,392207,48,44,3.0,21
968,392211,59,56,4.0,21
1008,392214,66,62,4.0,21
1071,392219,78,72,5.0,21
1110,392222,86,84,5.0,21
1235,392232,107,102,5.0,21
1288,392236,129,126,6.0,21
1324,392239,154,144,6.0,21
1374,392243,171,168,8.0,21
1482,419118,194,186,8.0,21
1515,419121,200,192,8.0,21
1575,419126,212,198,8.0,21
1667,419134,225,209,8.0,21
1768,419142,240,221,8.0,21
1830,419147,248,227,8.0,21
1892,419152,260,242,9.0,21
1965,419158,285,261,10.0,21
1987,419160,303,273,11.0,21
2036,419164,318,291,11.0,21
2087,419168,351,315,12.0,21
2111,419170,351,317,13.0,21
2122,501203,372,329,14.0,21
2219,501211,375,335,15.0,21
2283,501216,387,341,15.0,21
2390,501226,397,347,15.0,21
2452,501231,419,359,15.0,21
2476,501233,430,371,15.0,21
2729,501254,446,389,15.0,21
2778,501258,446,392,17.0,21
2870,501266,462,416,17.0,21
2927,501271,488,440,17.0,21
2950,501273,526,464,17.0,21
2986,501276,534,470,17.0,21
3057,548316,573,494,18.0,21
3143,548323,583,506,18.0,21
3189,548327,603,513,18.0,21
3408,548348,625,537,18.0,21
3455,548352,633,543,18.0,21
3518,548357,655,561,18.0,21
3709,548373,660,567,18.0,21
4368,598046,677,579,18.0,21
4484,598056,696,585,18.0,21
4866,729302,700,591,19.0,21
4903,729308,706,603,19.0,21
4995,733976,738,621,19.0,21
5239,734018,748,627,19.0,21
5297,734028,768,651,19.0,21
5329,734034,777,657,19.0,21
5364,734040,794,669,20.0,21
5420,734050,821,693,20.0,21
5793,829770,834,699,20.0,21
5838,829778,846,717,20.0,21
6005,829806,875,741,21.0,21
6049,829814,883,747,21.0,21
6118,829826,891,753,21.0,21
6307,980934,927,771,22.0,21
6404,980950,943,783,22.0,21
6499,980966,960,795,22.0,21
6843,981022,994,819,22.0,21
11,335988,0,0,0.0,22
82,335994,37,24,0.0,22
133,335998,90,48,0.0,22
172,336001,122,72,3.0,22
686,392186,149,96,3.0,22
840,392201,179,120,4.0,22
918,392207,207,138,4.0,22
969,392211,234,162,6.0,22
1111,392222,248,168,6.0,22
1200,392229,256,174,6.0,22
1375,392243,268,184,8.0,22
2133,501204,282,189,8.0,22
2836,501263,295,201,8.0,22
3882,598004,327,213,9.0,22
12,335988,0,0,0.0,24
891,392205,25,12,0.0,24
1021,392215,36,24,0.0,24
1072,392219,47,30,0.0,24
1171,392227,70,48,0.0,24
1705,419137,86,60,0.0,24
13,335988,0,0,0.0,25
58,335992,53,24,1.0,25
256,336008,86,48,2.0,25
295,336011,121,66,2.0,25
371,336018,131,72,2.0,25
410,336021,167,96,2.0,25
443,336024,189,108,2.0,25
476,336027,218,126,4.0,25
547,336033,220,132,6.0,25
617,336040,233,144,6.0,25
663,336044,256,156,7.0,25
2306,501218,276,168,7.0,25
2341,501221,302,192,8.0,25
2419,501228,338,216,9.0,25
2465,501232,381,240,10.0,25
2501,501235,406,264,11.0,25
2657,501248,431,288,12.0,25
2695,501251,460,306,13.0,25
2779,501258,505,330,14.0,25
2826,501262,521,342,14.0,25
156,336000,0,0,0.0,27
372,336018,11,12,1.0,27
411,336021,19,18,1.0,27
444,336024,33,30,1.0,27
548,336033,53,36,1.0,27
570,336036,65,48,3.0,27
792,392196,83,54,3.0,27
828,392200,111,72,3.0,27
944,392209,120,84,3.0,27
982,392212,142,108,6.0,27
1022,392215,164,120,6.0,27
1096,392221,173,126,6.0,27
1172,392227,184,132,6.0,27
1222,392231,198,144,6.0,27
1259,392234,212,150,6.0,27
1420,419113,225,174,9.0,27
1472,419117,236,192,9.0,27
1528,419122,254,204,9.0,27
1576,419126,275,228,11.0,27
1608,419129,293,240,12.0,27
1757,419141,305,246,12.0,27
1880,419151,319,258,12.0,27
1916,419154,334,270,12.0,27
1999,419161,348,294,13.0,27
2037,419164,370,306,14.0,27
2231,501212,377,312,14.0,27
2307,501218,389,318,14.0,27
2353,501223,418,342,18.0,27
2453,501231,423,348,18.0,27
2477,501233,437,360,18.0,27
2524,501237,447,366,18.0,27
2560,501240,457,378,18.0,27
2632,501246,466,384,18.0,27
2718,501253,488,408,20.0,27
2741,501255,505,420,20.0,27
2847,501264,522,444,22.0,27
2882,501267,549,468,23.0,27
2919,501270,561,480,23.0,27
3894,598005,569,486,23.0,27
3996,598014,577,498,23.0,27
4018,598016,603,523,23.0,27
4180,598030,616,535,23.0,27
4295,598040,631,547,23.0,27
4378,598047,640,559,23.0,27
4436,598052,655,565,23.0,27
4533,598060,671,577,23.0,27
4606,598066,692,601,24.0,27
4679,598072,703,607,24.0,27
4772,729286,720,619,24.0,27
4809,729292,736,631,24.0,27
4957,729318,742,637,24.0,27
5063,733988,755,649,24.0,27
5111,733996,764,655,24.0,27
5157,734004,783,661,24.0,27
5192,734010,818,685,28.0,27
5284,734026,846,709,28.0,27
5318,734032,856,719,28.0,27
5365,734040,877,731,28.0,27
5511,829720,907,755,29.0,27
5571,829730,918,761,29.0,27
5610,829736,927,767,29.0,27
5775,829766,937,773,29.0,27
5899,829788,951,785,30.0,27
6006,829806,956,791,30.0,27
6537,980972,979,809,30.0,27
6608,980984,992,821,30.0,27
6632,980988,1002,827,30.0,27
6681,980996,1013,834,30.0,27
6754,981008,1024,840,30.0,27
14,335988,0,0,0.0,29
59,335992,47,24,2.0,29
108,335996,68,48,3.0,29
157,336000,87,72,5.0,29
205,336004,113,96,7.0,29
257,336008,143,120,9.0,29
296,336011,161,144,11.0,29
373,336018,174,164,12.0,29
412,336021,207,188,12.0,29
445,336024,230,212,13.0,29
477,336027,240,236,14.0,29
549,336033,253,248,14.0,29
618,336040,290,272,14.0,29
664,336044,326,294,14.0,29
707,392188,350,318,15.0,29
744,392191,359,324,15.0,29
793,392196,386,342,15.0,29
829,392200,421,366,18.0,29
892,392205,447,390,20.0,29
945,392209,467,414,22.0,29
983,392212,486,438,24.0,29
1023,392215,523,462,24.0,29
1073,392219,563,486,25.0,29
1097,392221,601,510,26.0,29
1173,392227,643,534,26.0,29
1223,392231,657,554,26.0,29
1260,392234,679,578,28.0,29
1325,392239,708,596,30.0,29
1421,419113,740,620,32.0,29
1473,419117,767,643,33.0,29
1529,419122,800,661,33.0,29
1577,419126,816,679,34.0,29
1609,419129,838,697,35.0,29
1645,419132,883,721,35.0,29
1706,419137,925,745,37.0,29
1758,419141,945,763,38.0,29
1794,419144,981,782,39.0,29
1843,419148,1017,806,40.0,29
1881,419151,1034,812,40.0,29
1917,419154,1063,836,43.0,29
2000,419161,1087,858,46.0,29
2038,419164,1122,876,47.0,29
2158,501206,1166,898,47.0,29
2195,501209,1180,915,47.0,29
2308,501218,1212,933,48.0,29
2342,501221,1240,951,48.0,29
2420,501228,1268,975,49.0,29
2466,501232,1294,993,50.0,29
2502,501235,1320,1011,50.0,29
2537,501238,1336,1035,51.0,29
2596,501243,1363,1059,53.0,29
2658,501248,1401,1083,53.0,29
2696,501251,1419,1101,53.0,29
2780,501258,1442,1125,54.0,29
2827,501262,1482,1149,55.0,29
3010,548312,1506,1173,58.0,29
3046,548315,1515,1179,58.0,29
3117,548321,1562,1203,58.0,29
3177,548326,1587,1227,58.0,29
3223,548330,1614,1251,58.0,29
3267,548334,1626,1275,58.0,29
3313,548338,1672,1299,58.0,29
3362,548342,1696,1324,58.0,29
3395,548347,1719,1348,58.0,29
3432,548350,1764,1373,58.0,29
3481,548354,1789,1399,58.0,29
3582,548362,1811,1411,58.0,29
3661,548369,1838,1430,58.0,29
3721,548374,1853,1442,58.0,29
3754,548377,1877,1466,58.0,29
3778,548379,1921,1490,58.0,29
3824,548383,1946,1514,58.0,29
3871,598003,1965,1539,58.0,29
3905,598006,1980,1551,58.0,29
3962,598011,2011,1575,58.0,29
4007,598015,2048,1599,58.0,29
4088,598022,2066,1620,58.0,29
4121,598025,2105,1644,58.0,29
4167,598029,2135,1668,58.0,29
4217,598033,2155,1692,58.0,29
4296,598040,2183,1716,59.0,29
4356,598045,2212,1740,61.0,29
4403,598049,2228,1764,62.0,29
4521,598059,2234,1770,62.0,29
4583,598064,2258,1794,63.0,29
4619,598067,2284,1806,64.0,29
4680,598072,2308,1824,64.0,29
4854,729300,2342,1848,65.0,29
4983,729322,2370,1860,65.0,29
5029,733982,2380,1872,67.0,29
5099,733994,2405,1889,67.0,29
5123,733998,2413,1900,68.0,29
5169,734006,2431,1918,68.0,29
5202,734012,2460,1930,68.0,29
5250,734020,2465,1936,68.0,29
5285,734026,2485,1954,68.0,29
5330,734034,2513,1972,69.0,29
6247,980924,2547,1990,69.0,29
6719,981002,2554,1996,69.0,29
6766,981010,2571,2014,69.0,29
23,335989,0,0,0.0,31
60,335992,17,13,0.0,31
95,335995,30,19,0.0,31
123,335997,50,31,2.0,31
218,336005,60,37,2.0,31
281,336010,74,49,2.0,31
348,336016,83,61,2.0,31
446,336024,102,73,3.0,31
492,336028,126,85,4.0,31
536,336032,154,97,4.0,31
594,336038,168,109,5.0,31
628,336041,199,127,5.0,31
674,336045,208,145,5.0,31
697,392187,230,169,8.0,31
779,392195,247,181,8.0,31
830,392200,274,205,8.0,31
866,392203,304,229,8.0,31
919,392207,318,241,8.0,31
954,392210,335,259,10.0,31
1024,392215,354,283,11.0,31
1112,392222,382,307,12.0,31
1146,392225,410,331,12.0,31
1209,392230,444,355,15.0,31
1273,392235,469,373,15.0,31
1408,419112,473,379,15.0,31
1540,419123,495,391,15.0,31
1610,419129,518,415,17.0,31
1631,419131,527,427,19.0,31
1668,419134,539,439,19.0,31
1729,419139,565,463,20.0,31
1769,419142,590,481,20.0,31
1818,419146,634,505,20.0,31
1844,419148,637,517,20.0,31
1930,419155,663,541,20.0,31
2023,419163,687,565,20.0,31
2123,501203,719,583,20.0,31
2182,501208,738,601,21.0,31
2256,501214,760,619,21.0,31
2319,501219,764,625,23.0,31
2366,501224,774,637,24.0,31
2405,501227,794,661,27.0,31
2503,501235,819,679,27.0,31
2549,501239,825,691,28.0,31
2609,501244,849,715,29.0,31
2645,501247,868,733,29.0,31
2684,501250,884,751,30.0,31
2883,501267,909,775,31.0,31
2936,501272,932,799,33.0,31
2961,501274,939,805,33.0,31
3011,548312,957,817,33.0,31
3072,548317,964,823,33.0,31
3166,548325,991,836,33.0,31
3203,548328,1005,855,33.0,31
3258,548333,1012,861,33.0,31
3340,548340,1019,867,33.0,31
3422,548349,1038,879,33.0,31
3456,548352,1057,903,33.0,31
3533,548358,1066,910,33.0,31
3710,548373,1088,923,33.0,31
3788,548380,1102,935,33.0,31
3859,548386,1113,948,33.0,31
4145,598027,1130,954,33.0,31
4284,598039,1139,961,33.0,31
4357,598045,1157,973,33.0,31
4558,598062,1168,978,33.0,31
4701,598074,1174,984,33.0,31
5213,734014,1203,1008,33.0,31
5498,829718,1213,1014,33.0,31
5559,829728,1253,1038,35.0,31
5656,829744,1264,1050,35.0,31
5682,829748,1273,1056,35.0,31
5886,829786,1291,1068,35.0,31
6281,980930,1310,1074,35.0,31
6743,981006,1316,1080,36.0,31
6790,981014,1322,1086,36.0,31
6829,981020,1326,1092,36.0,31
24,335989,0,0,0.0,32
61,335992,31,24,1.0,32
96,335995,70,48,1.0,32
124,335997,102,72,2.0,32
219,336005,122,96,4.0,32
282,336010,144,115,6.0,32
314,336013,163,139,7.0,32
349,336016,189,163,9.0,32
396,336020,211,181,10.0,32
447,336024,232,205,12.0,32
493,336028,272,229,13.0,32
537,336032,278,241,13.0,32
629,336041,314,265,13.0,32
652,336043,344,283,13.0,32
675,336045,354,301,16.0,32
1770,419142,383,325,17.0,32
1819,419146,430,349,19.0,32
1845,419148,466,366,19.0,32
1931,419155,485,390,20.0,32
1978,419159,522,414,23.0,32
2024,419163,546,438,23.0,32
2257,501214,563,456,23.0,32
2320,501219,581,468,23.0,32
2377,501225,601,492,23.0,32
2441,501230,625,516,25.0,32
2511,501236,648,540,25.0,32
2561,501240,673,564,25.0,32
2620,501245,692,588,26.0,32
2730,501254,719,612,26.0,32
2767,501257,766,636,26.0,32
2894,501268,785,648,26.0,32
3482,548354,804,672,29.0,32
3545,548359,833,696,29.0,32
3591,548363,853,722,29.0,32
3628,548366,880,747,29.0,32
3672,548370,911,766,29.0,32
3765,548378,929,785,29.0,32
3810,548382,943,797,29.0,32
4156,598028,959,816,29.0,32
4190,598031,970,828,29.0,32
4260,598037,991,839,29.0,32
4307,598041,1007,851,29.0,32
4392,598048,1029,875,32.0,32
4437,598052,1050,893,33.0,32
4461,598054,1079,917,33.0,32
4498,598057,1100,935,34.0,32
4569,598063,1119,959,35.0,32
4630,598068,1142,983,35.0,32
4652,598070,1172,1007,37.0,32
4724,598076,1191,1025,38.0,32
4736,598077,1223,1049,39.0,32
4867,729302,1257,1066,40.0,32
4914,729310,1262,1072,40.0,32
4970,729320,1267,1084,41.0,32
5017,733980,1293,1102,41.0,32
5040,733984,1304,1108,41.0,32
5100,733994,1325,1132,44.0,32
5158,734004,1338,1144,47.0,32
5353,734038,1373,1168,47.0,32
5398,734046,1389,1180,47.0,32
5632,829740,1422,1192,47.0,32
5668,829746,1442,1204,47.0,32
5720,829754,1455,1210,47.0,32
5787,829768,1478,1228,48.0,32
5816,829774,1505,1246,48.0,32
5863,829782,1541,1264,48.0,32
5922,829792,1566,1288,49.0,32
5981,829802,1602,1306,51.0,32
6063,829816,1621,1318,51.0,32
6107,829824,1659,1342,53.0,32
6177,980912,1691,1366,53.0,32
6260,980926,1721,1390,55.0,32
6294,980932,1746,1414,57.0,32
6319,980936,1786,1438,57.0,32
6356,980942,1817,1462,59.0,32
6451,980958,1848,1483,60.0,32
6486,980964,1881,1507,61.0,32
6548,980974,1919,1525,62.0,32
6596,980982,1943,1549,65.0,32
6620,980986,1965,1573,67.0,32
6657,980992,2003,1591,67.0,32
6706,981000,2006,1597,67.0,32
6729,981004,2052,1621,67.0,32
6805,981016,2059,1633,69.0,32
6818,981018,2086,1657,69.0,32
6854,981024,2115,1681,73.0,32
494,336028,0,0,0.0,35
653,336043,21,12,0.0,35
780,392195,21,13,0.0,35
867,392203,28,19,0.0,35
955,392210,45,31,0.0,35
1025,392215,67,55,1.0,35
1060,392218,73,61,1.0,35
1113,392222,88,85,4.0,35
1147,392225,102,99,4.0,35
1210,392230,128,123,6.0,35
1274,392235,146,129,6.0,35
1312,392238,159,141,6.0,35
2147,501205,172,153,6.0,35
2232,501212,200,177,7.0,35
2269,501215,228,201,8.0,35
2330,501220,257,225,8.0,35
2367,501224,271,231,8.0,35
2442,501230,296,255,10.0,35
2489,501234,320,273,11.0,35
2538,501238,345,291,11.0,35
2597,501243,372,315,12.0,35
2646,501247,388,327,12.0,35
2707,501252,395,333,12.0,35
2790,501259,419,357,12.0,35
2837,501263,446,375,12.0,35
2871,501266,451,381,12.0,35
2997,548311,477,405,14.0,35
3058,548316,493,411,14.0,35
3118,548321,509,435,14.0,35
3144,548323,528,447,14.0,35
3278,548335,544,461,14.0,35
3300,548337,564,486,14.0,35
3409,548348,586,506,14.0,35
3457,548352,601,512,14.0,35
3519,548357,613,525,14.0,35
3555,548360,638,543,14.0,35
3629,548366,650,555,14.0,35
3662,548369,671,579,14.0,35
3711,548373,682,585,14.0,35
3834,548384,721,609,14.0,35
3917,598007,736,621,14.0,35
3974,598012,748,633,14.0,35
4031,598017,777,657,14.0,35
4066,598020,797,669,14.0,35
4122,598025,824,693,14.0,35
4146,598027,845,717,14.0,35
4191,598031,865,741,14.0,35
4237,598035,910,759,14.0,35
4285,598039,918,765,14.0,35
4331,598043,931,777,14.0,35
4425,598051,957,801,15.0,35
4485,598056,986,825,18.0,35
4570,598063,1000,837,18.0,35
4712,598075,1009,844,18.0,35
4748,598078,1040,868,21.0,35
4784,729288,1059,880,21.0,35
4842,729298,1102,904,21.0,35
4868,729302,1120,920,23.0,35
4904,729308,1153,944,27.0,35
4946,729316,1167,950,27.0,35
4996,733976,1190,968,27.0,35
5052,733986,1202,992,31.0,35
5087,733992,1225,1016,32.0,35
5135,734000,1262,1034,32.0,35
5181,734008,1295,1058,32.0,35
5240,734018,1313,1082,34.0,35
5298,734028,1344,1106,35.0,35
5331,734034,1367,1124,36.0,35
5366,734040,1409,1146,37.0,35
5421,734050,1423,1158,38.0,35
5431,734052,1454,1182,40.0,35
5486,829716,1502,1206,40.0,35
5560,829728,1519,1212,40.0,35
5597,829734,1544,1224,40.0,35
5633,829740,1593,1248,40.0,35
5695,829750,1622,1272,41.0,35
5741,829758,1659,1296,42.0,35
5794,829770,1681,1320,45.0,35
5874,829784,1692,1338,45.0,35
5933,829794,1703,1350,45.0,35
5982,829802,1730,1374,45.0,35
6007,829806,1741,1398,49.0,35
6050,829814,1757,1414,49.0,35
6095,829822,1775,1432,50.0,35
6119,829826,1793,1444,51.0,35
6130,829828,1806,1450,51.0,35
6166,980910,1832,1462,51.0,35
6200,980916,1862,1486,53.0,35
6308,980934,1880,1510,55.0,35
6357,980942,1900,1527,55.0,35
6405,980950,1917,1545,55.0,35
6429,980954,1931,1551,55.0,35
6463,980960,1968,1575,55.0,35
6500,980966,1996,1593,56.0,35
6538,980972,2017,1607,57.0,35
6584,980980,2031,1619,57.0,35
6658,980992,2056,1637,57.0,35
6744,981006,2090,1661,57.0,35
6779,981012,2107,1673,57.0,35
6819,981018,2122,1679,57.0,35
25,335989,0,0,0.0,37
62,335992,11,6,0.0,37
97,335995,32,17,1.0,37
448,336024,41,23,1.0,37
595,336038,64,41,1.0,37
26,335989,0,0,0.0,38
63,335992,16,12,0.0,38
98,335995,35,36,3.0,38
125,335997,82,60,5.0,38
220,336005,105,84,6.0,38
283,336010,125,96,7.0,38
315,336013,154,114,8.0,38
350,336016,173,126,9.0,38
397,336020,193,150,11.0,38
495,336028,240,174,11.0,38
538,336032,263,198,14.0,38
596,336038,284,216,14.0,38
630,336041,319,240,16.0,38
654,336043,349,264,17.0,38
676,336045,370,288,19.0,38
698,392187,404,312,19.0,38
781,392195,422,336,21.0,38
831,392200,447,360,23.0,38
868,392203,484,384,23.0,38
920,392207,516,408,25.0,38
956,392210,540,432,26.0,38
1026,392215,569,450,26.0,38
1061,392218,607,468,28.0,38
1114,392222,630,492,28.0,38
1148,392225,657,516,29.0,38
1211,392230,693,540,30.0,38
1275,392235,717,564,33.0,38
1313,392238,745,588,33.0,38
1409,419112,769,612,33.0,38
1458,419116,798,630,33.0,38
1508,419120,820,654,34.0,38
1541,419123,832,666,34.0,38
1611,419129,859,690,34.0,38
1632,419131,898,714,35.0,38
1669,419134,913,738,36.0,38
1730,419139,947,762,37.0,38
1771,419142,973,786,38.0,38
1820,419146,1005,804,39.0,38
1846,419148,1026,828,43.0,38
1932,419155,1068,846,43.0,38
1979,419159,1102,870,43.0,38
2025,419163,1130,894,44.0,38
2134,501204,1150,912,44.0,38
2196,501209,1171,936,46.0,38
2258,501214,1188,960,48.0,38
2321,501219,1216,984,48.0,38
2378,501225,1233,1008,49.0,38
2443,501230,1283,1032,50.0,38
2512,501236,1299,1056,53.0,38
2562,501240,1312,1080,54.0,38
2621,501245,1343,1104,55.0,38
2731,501254,1357,1122,55.0,38
2768,501257,1391,1146,55.0,38
2895,501268,1417,1170,56.0,38
27,335989,0,0,0.0,39
64,335992,32,18,0.0,39
99,335995,57,42,2.0,39
126,335997,94,60,2.0,39
221,336005,123,84,3.0,39
284,336010,154,108,5.0,39
316,336013,171,120,5.0,39
351,336016,194,138,5.0,39
398,336020,202,156,6.0,39
449,336024,230,180,8.0,39
496,336028,278,204,8.0,39
539,336032,301,216,9.0,39
631,336041,327,234,10.0,39
655,336043,358,258,12.0,39
677,336045,378,276,13.0,39
921,392207,399,288,13.0,39
957,392210,434,306,13.0,39
1027,392215,447,318,14.0,39
1115,392222,467,342,15.0,39
1149,392225,490,360,16.0,39
1212,392230,523,378,17.0,39
1276,392235,542,402,19.0,39
1542,419123,551,408,19.0,39
1612,419129,577,432,20.0,39
1633,419131,602,456,22.0,39
1670,419134,637,474,22.0,39
1731,419139,655,498,22.0,39
1821,419146,690,522,22.0,39
1847,419148,706,539,25.0,39
1933,419155,728,563,27.0,39
1980,419159,763,587,28.0,39
2026,419163,795,609,30.0,39
2135,501204,811,621,30.0,39
2197,501209,826,645,33.0,39
2259,501214,862,669,34.0,39
2322,501219,896,693,34.0,39
2379,501225,904,699,34.0,39
2444,501230,963,723,34.0,39
2513,501236,982,747,37.0,39
2563,501240,995,759,37.0,39
2622,501245,1023,783,39.0,39
2732,501254,1060,805,40.0,39
2769,501257,1093,817,40.0,39
2896,501268,1105,829,40.0,39
3034,548314,1114,835,40.0,39
3073,548317,1145,860,40.0,39
3129,548322,1170,884,40.0,39
3167,548325,1195,902,40.0,39
3213,548329,1219,921,40.0,39
3233,548331,1242,946,40.0,39
3301,548337,1266,971,40.0,39
3352,548341,1296,995,40.0,39
3546,548359,1339,1020,40.0,39
3592,548363,1367,1044,40.0,39
3630,548366,1386,1063,40.0,39
3673,548370,1403,1088,40.0,39
3766,548378,1427,1106,40.0,39
3811,548382,1444,1132,40.0,39
3906,598006,1472,1159,40.0,39
3952,598010,1507,1183,40.0,39
3997,598014,1530,1207,40.0,39
4056,598019,1560,1232,40.0,39
4109,598024,1581,1256,40.0,39
4157,598028,1598,1280,40.0,39
4192,598031,1622,1305,40.0,39
4261,598037,1654,1323,40.0,39
4308,598041,1680,1341,40.0,39
4393,598048,1700,1359,41.0,39
4438,598052,1724,1377,41.0,39
4462,598054,1757,1401,42.0,39
4499,598057,1778,1425,43.0,39
4571,598063,1796,1437,43.0,39
4653,598070,1818,1449,43.0,39
4725,598076,1838,1473,44.0,39
