,Match_Id,Player_Id,cum_run_scored,cum_ball_faced,cum_four,cum_six,cum_dis,cum_run_conceded,cum_ball_thrown,cum_wicket,Batting_Average,Batting_Strike_Rate,Hard_Hitter,Economy_Rate,Bowling_Strike_Rate,Bowling_Average
8152,729290,255,290.0,210.0,26.0,12.0,7.0,305.0,234.0,1.0,41.42857142857143,1.380952380952381,0.8380952380952381,7.82051282051282,234.0,305.0
8210,729296,255,338.0,242.0,30.0,13.0,7.0,312.0,240.0,1.0,48.285714285714285,1.396694214876033,0.8181818181818182,7.8,240.0,312.0
8284,729302,255,350.0,250.0,30.0,14.0,8.0,316.0,246.0,1.0,43.75,1.4,0.816,7.7073170731707314,246.0,316.0
8376,729310,255,358.0,261.0,30.0,14.0,9.0,326.0,252.0,2.0,39.77777777777778,1.371647509578544,0.7816091954022989,7.761904761904762,126.0,163.0
8474,729320,255,358.0,261.0,30.0,14.0,9.0,327.0,258.0,3.0,39.77777777777778,1.371647509578544,0.7816091954022989,7.604651162790698,86.0,109.0
8574,733980,255,358.0,262.0,30.0,14.0,10.0,334.0,264.0,3.0,35.8,1.366412213740458,0.7786259541984732,7.590909090909091,88.0,111.33333333333333
8606,733984,255,358.0,262.0,30.0,14.0,10.0,343.0,270.0,3.0,35.8,1.366412213740458,0.7786259541984732,7.622222222222222,90.0,114.33333333333333
8727,733994,255,369.0,271.0,30.0,15.0,11.0,343.0,270.0,3.0,33.54545454545455,1.3616236162361623,0.7749077490774908,7.622222222222222,90.0,114.33333333333333
8832,734004,255,381.0,290.0,30.0,15.0,12.0,343.0,270.0,3.0,31.75,1.313793103448276,0.7241379310344828,7.622222222222222,90.0,114.33333333333333
8870,734008,255,382.0,292.0,30.0,15.0,13.0,343.0,270.0,3.0,29.384615384615383,1.3082191780821917,0.7191780821917808,7.622222222222222,90.0,114.33333333333333
8958,734016,255,404.0,309.0,30.0,17.0,14.0,343.0,270.0,3.0,28.857142857142858,1.307443365695793,0.7184466019417476,7.622222222222222,90.0,114.33333333333333
9030,734022,255,404.0,311.0,30.0,17.0,15.0,357.0,282.0,4.0,26.933333333333334,1.2990353697749195,0.7138263665594855,7.595744680851064,70.5,89.25
9206,734038,255,406.0,321.0,30.0,17.0,16.0,369.0,288.0,4.0,25.375,1.264797507788162,0.6915887850467289,7.6875,72.0,92.25
9442,829714,255,413.0,331.0,30.0,17.0,17.0,369.0,288.0,4.0,24.294117647058822,1.2477341389728096,0.6706948640483383,7.6875,72.0,92.25
9513,829720,255,426.0,347.0,32.0,17.0,18.0,384.0,300.0,4.0,23.666666666666668,1.2276657060518732,0.6628242074927954,7.68,75.0,96.0
9587,829726,255,427.0,349.0,32.0,17.0,19.0,384.0,300.0,4.0,22.473684210526315,1.2234957020057307,0.6590257879656161,7.68,75.0,96.0
9647,829732,255,427.0,349.0,32.0,17.0,19.0,392.0,312.0,5.0,22.473684210526315,1.2234957020057307,0.6590257879656161,7.538461538461538,62.4,78.4
9740,829740,255,443.0,363.0,33.0,17.0,19.0,404.0,324.0,5.0,23.31578947368421,1.2203856749311295,0.6446280991735537,7.481481481481482,64.8,80.8
9796,829746,255,443.0,363.0,33.0,17.0,19.0,409.0,330.0,5.0,23.31578947368421,1.2203856749311295,0.6446280991735537,7.4363636363636365,66.0,81.8
9884,829754,255,455.0,367.0,34.0,18.0,19.0,422.0,342.0,5.0,23.94736842105263,1.2397820163487738,0.6648501362397821,7.4035087719298245,68.4,84.4
10044,829774,255,475.0,387.0,36.0,18.0,20.0,422.0,342.0,5.0,23.75,1.227390180878553,0.6511627906976745,7.4035087719298245,68.4,84.4
10135,829782,255,484.0,393.0,37.0,18.0,20.0,439.0,354.0,5.0,24.2,1.2315521628498727,0.6513994910941476,7.440677966101695,70.8,87.8
10243,829792,255,484.0,393.0,37.0,18.0,20.0,466.0,366.0,7.0,24.2,1.2315521628498727,0.6513994910941476,7.639344262295082,52.285714285714285,66.57142857142857
6663,829816,255,227.0,170.0,21.0,8.0,2.0,160.0,120.0,0.0,113.5,1.3352941176470587,0.7764705882352941,8.0,120.0,160.0
6745,829824,255,227.0,170.0,21.0,8.0,2.0,170.0,126.0,0.0,113.5,1.3352941176470587,0.7764705882352941,8.095238095238095,126.0,170.0
6878,980912,255,227.0,171.0,21.0,8.0,3.0,171.0,132.0,0.0,75.66666666666667,1.327485380116959,0.7719298245614035,7.7727272727272725,132.0,171.0
7090,980932,255,227.0,171.0,21.0,8.0,3.0,171.0,132.0,0.0,75.66666666666667,1.327485380116959,0.7719298245614035,7.7727272727272725,132.0,171.0
7145,980936,255,228.0,173.0,21.0,8.0,4.0,179.0,138.0,0.0,57.0,1.3179190751445087,0.7630057803468208,7.782608695652174,138.0,179.0
7206,980942,255,228.0,173.0,21.0,8.0,4.0,202.0,150.0,0.0,57.0,1.3179190751445087,0.7630057803468208,8.08,150.0,202.0
7442,980964,255,228.0,173.0,21.0,8.0,4.0,202.0,150.0,0.0,57.0,1.3179190751445087,0.7630057803468208,8.08,150.0,202.0
7563,980974,255,244.0,177.0,22.0,10.0,5.0,219.0,162.0,1.0,48.8,1.3785310734463276,0.8361581920903954,8.11111111111111,162.0,219.0
7640,980982,255,244.0,177.0,22.0,10.0,5.0,236.0,174.0,1.0,48.8,1.3785310734463276,0.8361581920903954,8.137931034482758,174.0,236.0
7690,980986,255,244.0,177.0,22.0,10.0,5.0,252.0,186.0,1.0,48.8,1.3785310734463276,0.8361581920903954,8.129032258064516,186.0,252.0
7761,980992,255,244.0,177.0,22.0,10.0,5.0,254.0,192.0,1.0,48.8,1.3785310734463276,0.8361581920903954,7.9375,192.0,254.0
7849,981000,255,244.0,177.0,22.0,10.0,5.0,267.0,204.0,1.0,48.8,1.3785310734463276,0.8361581920903954,7.852941176470588,204.0,267.0
7893,981004,255,244.0,177.0,22.0,10.0,5.0,275.0,210.0,1.0,48.8,1.3785310734463276,0.8361581920903954,7.857142857142857,210.0,275.0
8022,981016,255,244.0,177.0,22.0,10.0,5.0,286.0,216.0,1.0,48.8,1.3785310734463276,0.8361581920903954,7.944444444444445,216.0,286.0
8047,981018,255,260.0,188.0,24.0,10.0,5.0,301.0,228.0,1.0,52.0,1.3829787234042554,0.8297872340425532,7.921052631578948,228.0,301.0
8111,981024,255,281.0,203.0,26.0,11.0,6.0,305.0,234.0,1.0,46.833333333333336,1.3842364532019704,0.8374384236453202,7.82051282051282,234.0,305.0
1934,419140,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,24.0,36.0
2066,419146,256,0.0,0.0,0.0,0.0,0.0,21.0,12.0,0.0,0.0,0.0,0.0,10.5,24.0,42.0
2155,419150,256,0.0,0.0,0.0,0.0,0.0,46.0,36.0,2.0,0.0,0.0,0.0,7.666666666666667,18.0,23.0
2199,419152,256,0.0,0.0,0.0,0.0,0.0,59.0,42.0,2.0,0.0,0.0,0.0,8.428571428571429,21.0,29.5
2287,419156,256,0.0,0.0,0.0,0.0,0.0,80.0,66.0,3.0,0.0,0.0,0.0,7.2727272727272725,22.0,26.666666666666668
2483,419165,256,0.0,0.0,0.0,0.0,0.0,104.0,90.0,5.0,0.0,0.0,0.0,6.933333333333334,18.0,20.8
2547,419168,256,0.0,0.0,0.0,0.0,0.0,145.0,114.0,7.0,0.0,0.0,0.0,7.631578947368421,16.285714285714285,20.714285714285715
2561,419169,256,0.0,1.0,0.0,0.0,1.0,167.0,138.0,8.0,0.0,0.0,0.0,7.260869565217392,17.25,20.875
3011,501221,256,0.0,1.0,0.0,0.0,1.0,174.0,144.0,8.0,0.0,0.0,0.0,7.25,18.0,21.75
3431,501241,256,0.0,1.0,0.0,0.0,1.0,201.0,168.0,10.0,0.0,0.0,0.0,7.178571428571429,16.8,20.1
4262,548314,256,0.0,1.0,0.0,0.0,1.0,227.0,186.0,11.0,0.0,0.0,0.0,7.32258064516129,16.90909090909091,20.636363636363637
4355,548318,256,1.0,2.0,0.0,0.0,1.0,248.0,206.0,11.0,1.0,0.5,0.0,7.223300970873787,18.727272727272727,22.545454545454547
4486,548324,256,1.0,2.0,0.0,0.0,1.0,270.0,228.0,11.0,1.0,0.5,0.0,7.105263157894737,20.727272727272727,24.545454545454547
4563,548328,256,1.0,2.0,0.0,0.0,1.0,292.0,247.0,11.0,1.0,0.5,0.0,7.093117408906883,22.454545454545453,26.545454545454547
4676,548333,256,15.0,8.0,3.0,0.0,1.0,319.0,271.0,11.0,15.0,1.875,1.5,7.062730627306273,24.636363636363637,29.0
4747,548336,256,15.0,8.0,3.0,0.0,1.0,344.0,284.0,11.0,15.0,1.875,1.5,7.267605633802817,25.818181818181817,31.272727272727273
5539,548374,256,15.0,8.0,3.0,0.0,1.0,389.0,309.0,11.0,15.0,1.875,1.5,7.553398058252427,28.09090909090909,35.36363636363637
6064,598014,256,15.0,8.0,3.0,0.0,1.0,411.0,327.0,11.0,15.0,1.875,1.5,7.541284403669724,29.727272727272727,37.36363636363637
10399,598036,256,15.0,8.0,3.0,0.0,1.0,444.0,352.0,11.0,15.0,1.875,1.5,7.568181818181818,32.0,40.36363636363637
10951,598061,256,15.0,8.0,3.0,0.0,1.0,468.0,372.0,12.0,15.0,1.875,1.5,7.548387096774194,31.0,39.0
11019,598064,256,18.0,12.0,3.0,0.0,2.0,507.0,396.0,13.0,9.0,1.5,1.0,7.681818181818182,30.46153846153846,39.0
2619,501204,257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,24.0,36.0
2712,501208,257,25.0,28.0,3.0,0.0,1.0,0.0,0.0,0.0,25.0,0.8928571428571429,0.42857142857142855,9.0,24.0,36.0
4823,548340,257,28.0,37.0,3.0,0.0,2.0,0.0,0.0,0.0,14.0,0.7567567567567568,0.32432432432432434,9.0,24.0,36.0
4911,548346,257,31.0,44.0,3.0,0.0,2.0,0.0,0.0,0.0,15.5,0.7045454545454546,0.2727272727272727,9.0,24.0,36.0
5018,548351,257,41.0,52.0,3.0,0.0,2.0,0.0,0.0,0.0,20.5,0.7884615384615384,0.23076923076923078,9.0,24.0,36.0
2623,501204,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,24.0,36.0
2716,501208,258,26.0,19.0,1.0,2.0,1.0,25.0,18.0,0.0,26.0,1.368421052631579,0.8421052631578947,8.333333333333334,24.0,33.333333333333336
2821,501213,258,51.0,32.0,2.0,4.0,2.0,44.0,30.0,0.0,25.5,1.59375,1.0,8.8,30.0,44.0
2909,501217,258,51.0,33.0,2.0,4.0,3.0,66.0,54.0,1.0,17.0,1.5454545454545454,0.9696969696969697,7.333333333333333,54.0,66.0
2996,501221,258,81.0,47.0,4.0,6.0,4.0,94.0,70.0,1.0,20.25,1.7234042553191489,1.1063829787234043,8.057142857142857,70.0,94.0
3157,501229,258,89.0,58.0,4.0,6.0,5.0,132.0,94.0,3.0,17.8,1.5344827586206897,0.896551724137931,8.425531914893616,31.333333333333332,44.0
3261,501234,258,110.0,76.0,5.0,7.0,6.0,180.0,118.0,3.0,18.333333333333332,1.4473684210526316,0.8157894736842105,9.152542372881356,39.333333333333336,60.0
3423,501241,258,119.0,87.0,5.0,7.0,7.0,192.0,136.0,3.0,17.0,1.367816091954023,0.7126436781609196,8.470588235294118,45.333333333333336,64.0
3486,501244,258,120.0,88.0,5.0,7.0,8.0,204.0,154.0,3.0,15.0,1.3636363636363635,0.7045454545454546,7.9480519480519485,51.333333333333336,68.0
3568,501248,258,121.0,91.0,5.0,7.0,9.0,243.0,178.0,4.0,13.444444444444445,1.3296703296703296,0.6813186813186813,8.191011235955056,44.5,60.75
3722,501255,258,148.0,113.0,7.0,7.0,9.0,274.0,202.0,5.0,16.444444444444443,1.3097345132743363,0.6194690265486725,8.138613861386139,40.4,54.8
3855,501261,258,158.0,124.0,8.0,7.0,10.0,295.0,220.0,7.0,15.8,1.2741935483870968,0.5967741935483871,8.045454545454545,31.428571428571427,42.142857142857146
3930,501264,258,176.0,147.0,8.0,7.0,11.0,316.0,238.0,7.0,16.0,1.1972789115646258,0.5034013605442177,7.966386554621849,34.0,45.142857142857146
4043,501269,258,190.0,159.0,9.0,7.0,11.0,329.0,256.0,9.0,17.272727272727273,1.1949685534591195,0.49056603773584906,7.7109375,28.444444444444443,36.55555555555556
4303,548316,258,190.0,159.0,9.0,7.0,11.0,350.0,274.0,11.0,17.272727272727273,1.1949685534591195,0.49056603773584906,7.664233576642336,24.90909090909091,31.818181818181817
4359,548319,258,192.0,162.0,9.0,7.0,11.0,376.0,298.0,11.0,17.454545454545453,1.1851851851851851,0.48148148148148145,7.570469798657718,27.09090909090909,34.18181818181818
4513,548326,258,231.0,200.0,10.0,9.0,11.0,425.0,322.0,11.0,21.0,1.155,0.47,7.919254658385094,29.272727272727273,38.63636363636363
4622,548331,258,250.0,222.0,11.0,9.0,11.0,458.0,348.0,11.0,22.727272727272727,1.1261261261261262,0.44144144144144143,7.896551724137931,31.636363636363637,41.63636363636363
5021,548351,258,279.0,241.0,13.0,10.0,11.0,499.0,374.0,11.0,25.363636363636363,1.157676348547718,0.46473029045643155,8.005347593582888,34.0,45.36363636363637
5160,548357,258,284.0,246.0,14.0,10.0,11.0,511.0,394.0,11.0,25.818181818181817,1.1544715447154472,0.4715447154471545,7.781725888324873,35.81818181818182,46.45454545454545
5460,548371,258,311.0,270.0,16.0,11.0,11.0,545.0,419.0,11.0,28.272727272727273,1.151851851851852,0.48148148148148145,7.804295942720763,38.09090909090909,49.54545454545455
5834,598004,258,335.0,281.0,17.0,13.0,11.0,576.0,443.0,11.0,30.454545454545453,1.1921708185053381,0.5195729537366548,7.801354401805869,40.27272727272727,52.36363636363637
6120,598017,258,339.0,295.0,17.0,13.0,11.0,617.0,468.0,11.0,30.818181818181817,1.1491525423728814,0.49491525423728816,7.910256410256411,42.54545454545455,56.09090909090909
2645,501205,259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,24.0,36.0
2800,501212,259,0.0,1.0,0.0,0.0,1.0,20.0,6.0,1.0,0.0,0.0,0.0,20.0,6.0,20.0
2878,501215,259,26.0,19.0,3.0,0.0,1.0,20.0,6.0,1.0,26.0,1.368421052631579,0.631578947368421,20.0,6.0,20.0
2988,501220,259,26.0,19.0,3.0,0.0,1.0,49.0,24.0,2.0,26.0,1.368421052631579,0.631578947368421,12.25,12.0,24.5
3042,501224,259,26.0,19.0,3.0,0.0,1.0,69.0,36.0,3.0,26.0,1.368421052631579,0.631578947368421,11.5,12.0,23.0
3173,501230,259,36.0,29.0,3.0,1.0,1.0,69.0,36.0,3.0,36.0,1.2413793103448276,0.6206896551724138,11.5,12.0,23.0
3268,501234,259,36.0,30.0,3.0,1.0,2.0,78.0,42.0,3.0,18.0,1.2,0.6,11.142857142857142,14.0,26.0
3471,501243,259,36.0,31.0,3.0,1.0,3.0,82.0,48.0,3.0,12.0,1.1612903225806452,0.5806451612903226,10.25,16.0,27.333333333333332
3548,501247,259,36.0,31.0,3.0,1.0,3.0,98.0,60.0,3.0,12.0,1.1612903225806452,0.5806451612903226,9.8,20.0,32.666666666666664
3658,501252,259,37.0,32.0,3.0,1.0,3.0,112.0,84.0,5.0,12.333333333333334,1.15625,0.5625,8.0,16.8,22.4
3812,501259,259,44.0,47.0,4.0,1.0,4.0,112.0,84.0,5.0,11.0,0.9361702127659575,0.46808510638297873,8.0,16.8,22.4
11059,598066,259,46.0,50.0,4.0,1.0,5.0,124.0,90.0,5.0,9.2,0.92,0.44,8.266666666666667,18.0,24.8
11182,598072,259,46.0,50.0,4.0,1.0,5.0,129.0,96.0,5.0,9.2,0.92,0.44,8.0625,19.2,25.8
2647,501205,260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,24.0,36.0
2750,501210,260,33.0,24.0,2.0,2.0,1.0,0.0,0.0,0.0,33.0,1.375,0.8333333333333334,9.0,24.0,36.0
2822,501213,260,33.0,25.0,2.0,2.0,2.0,0.0,0.0,0.0,16.5,1.32,0.8,9.0,24.0,36.0
2888,501216,260,49.0,38.0,4.0,2.0,3.0,0.0,0.0,0.0,16.333333333333332,1.2894736842105263,0.7368421052631579,9.0,24.0,36.0
4063,501271,260,56.0,51.0,5.0,2.0,4.0,0.0,0.0,0.0,14.0,1.0980392156862746,0.6274509803921569,9.0,24.0,36.0
4092,501273,260,56.0,51.0,5.0,2.0,4.0,0.0,0.0,0.0,14.0,1.0980392156862746,0.6274509803921569,9.0,24.0,36.0
4136,501275,260,90.0,84.0,10.0,2.0,5.0,0.0,0.0,0.0,18.0,1.0714285714285714,0.6190476190476191,9.0,24.0,36.0
4165,501276,260,131.0,115.0,14.0,4.0,6.0,0.0,0.0,0.0,21.833333333333332,1.1391304347826088,0.6956521739130435,9.0,24.0,36.0
4273,548315,260,141.0,120.0,16.0,4.0,7.0,0.0,0.0,0.0,20.142857142857142,1.175,0.7333333333333333,9.0,24.0,36.0
4393,548320,260,157.0,135.0,17.0,5.0,7.0,0.0,0.0,0.0,22.428571428571427,1.162962962962963,0.725925925925926,9.0,24.0,36.0
4444,548323,260,162.0,141.0,17.0,5.0,7.0,0.0,0.0,0.0,23.142857142857142,1.148936170212766,0.6950354609929078,9.0,24.0,36.0
4580,548329,260,207.0,169.0,22.0,8.0,7.0,0.0,0.0,0.0,29.571428571428573,1.2248520710059172,0.8047337278106509,9.0,24.0,36.0
4652,548332,260,241.0,190.0,25.0,11.0,7.0,0.0,0.0,0.0,34.42857142857143,1.268421052631579,0.8736842105263158,9.0,24.0,36.0
4738,548336,260,250.0,201.0,25.0,12.0,7.0,0.0,0.0,0.0,35.714285714285715,1.243781094527363,0.8557213930348259,9.0,24.0,36.0
4842,548341,260,251.0,204.0,25.0,12.0,7.0,0.0,0.0,0.0,35.857142857142854,1.2303921568627452,0.8431372549019608,9.0,24.0,36.0
4982,548349,260,266.0,221.0,27.0,12.0,7.0,0.0,0.0,0.0,38.0,1.2036199095022624,0.8144796380090498,9.0,24.0,36.0
5104,548355,260,276.0,234.0,28.0,12.0,7.0,0.0,0.0,0.0,39.42857142857143,1.1794871794871795,0.7863247863247863,9.0,24.0,36.0
5245,548361,260,283.0,243.0,28.0,13.0,7.0,0.0,0.0,0.0,40.42857142857143,1.1646090534979423,0.7818930041152263,9.0,24.0,36.0
5339,548365,260,301.0,250.0,29.0,15.0,7.0,0.0,0.0,0.0,43.0,1.204,0.824,9.0,24.0,36.0
5384,548367,260,301.0,250.0,29.0,15.0,7.0,0.0,0.0,0.0,43.0,1.204,0.824,9.0,24.0,36.0
5483,548372,260,301.0,250.0,29.0,15.0,7.0,0.0,0.0,0.0,43.0,1.204,0.824,9.0,24.0,36.0
5603,548377,260,365.0,282.0,35.0,19.0,7.0,0.0,0.0,0.0,52.142857142857146,1.2943262411347518,0.900709219858156,9.0,24.0,36.0
5689,548381,260,365.0,282.0,35.0,19.0,7.0,0.0,0.0,0.0,52.142857142857146,1.2943262411347518,0.900709219858156,9.0,24.0,36.0
5833,598004,260,366.0,284.0,35.0,19.0,7.0,0.0,0.0,0.0,52.285714285714285,1.2887323943661972,0.8943661971830986,9.0,24.0,36.0
5945,598009,260,367.0,289.0,35.0,19.0,7.0,0.0,0.0,0.0,52.42857142857143,1.2698961937716262,0.8788927335640139,9.0,24.0,36.0
6039,598013,260,374.0,297.0,35.0,19.0,7.0,0.0,0.0,0.0,53.42857142857143,1.2592592592592593,0.8552188552188552,9.0,24.0,36.0
6117,598017,260,380.0,306.0,36.0,19.0,7.0,0.0,0.0,0.0,54.285714285714285,1.2418300653594772,0.8431372549019608,9.0,24.0,36.0
10766,598053,260,726.0,577.0,75.0,30.0,25.0,0.0,0.0,0.0,29.04,1.2582322357019065,0.8318890814558059,9.0,24.0,36.0
11352,729286,260,755.0,597.0,78.0,32.0,26.0,0.0,0.0,0.0,29.03846153846154,1.2646566164154105,0.8442211055276382,9.0,24.0,36.0
8192,729294,260,431.0,353.0,41.0,21.0,10.0,0.0,0.0,0.0,43.1,1.2209631728045325,0.8215297450424929,9.0,24.0,36.0
8237,729298,260,457.0,367.0,44.0,21.0,11.0,0.0,0.0,0.0,41.54545454545455,1.2452316076294279,0.8228882833787466,9.0,24.0,36.0
8758,733998,260,459.0,374.0,44.0,21.0,12.0,0.0,0.0,0.0,38.25,1.2272727272727273,0.8074866310160428,9.0,24.0,36.0
8896,734010,260,484.0,392.0,48.0,21.0,13.0,0.0,0.0,0.0,37.23076923076923,1.2346938775510203,0.8112244897959183,9.0,24.0,36.0
8962,734016,260,515.0,417.0,50.0,23.0,14.0,0.0,0.0,0.0,36.785714285714285,1.235011990407674,0.8105515587529976,9.0,24.0,36.0
9047,734024,260,532.0,427.0,53.0,23.0,15.0,0.0,0.0,0.0,35.46666666666667,1.2459016393442623,0.819672131147541,9.0,24.0,36.0
9263,734044,260,538.0,429.0,53.0,24.0,16.0,0.0,0.0,0.0,33.625,1.254079254079254,0.8298368298368298,9.0,24.0,36.0
9425,829712,260,540.0,434.0,53.0,24.0,17.0,0.0,0.0,0.0,31.764705882352942,1.2442396313364055,0.8202764976958525,9.0,24.0,36.0
9504,829720,260,555.0,446.0,55.0,25.0,18.0,0.0,0.0,0.0,30.833333333333332,1.2443946188340806,0.8295964125560538,9.0,24.0,36.0
9622,829730,260,592.0,467.0,61.0,26.0,19.0,0.0,0.0,0.0,31.157894736842106,1.2676659528907923,0.8565310492505354,9.0,24.0,36.0
9680,829736,260,660.0,515.0,68.0,28.0,20.0,0.0,0.0,0.0,33.0,1.2815533980582525,0.8543689320388349,9.0,24.0,36.0
9768,829744,260,661.0,518.0,68.0,28.0,21.0,0.0,0.0,0.0,31.476190476190474,1.276061776061776,0.8494208494208494,9.0,24.0,36.0
9856,829752,260,662.0,526.0,68.0,28.0,22.0,0.0,0.0,0.0,30.09090909090909,1.258555133079848,0.8365019011406845,9.0,24.0,36.0
11374,829762,260,761.0,607.0,78.0,32.0,27.0,0.0,0.0,0.0,28.185185185185187,1.2537067545304779,0.8303130148270181,9.0,24.0,36.0
10020,829772,260,663.0,528.0,68.0,28.0,23.0,0.0,0.0,0.0,28.82608695652174,1.2556818181818181,0.8333333333333334,9.0,24.0,36.0
10124,829782,260,715.0,568.0,74.0,29.0,23.0,0.0,0.0,0.0,31.08695652173913,1.2588028169014085,0.8274647887323944,9.0,24.0,36.0
10186,829788,260,726.0,576.0,75.0,30.0,24.0,0.0,0.0,0.0,30.25,1.2604166666666667,0.8333333333333334,9.0,24.0,36.0
6820,980908,260,404.0,328.0,38.0,20.0,7.0,0.0,0.0,0.0,57.714285714285715,1.2317073170731707,0.8292682926829268,9.0,24.0,36.0
7711,980988,260,413.0,339.0,39.0,20.0,8.0,0.0,0.0,0.0,51.625,1.2182890855457227,0.8141592920353983,9.0,24.0,36.0
7816,980998,260,423.0,348.0,41.0,20.0,9.0,0.0,0.0,0.0,47.0,1.2155172413793103,0.8160919540229885,9.0,24.0,36.0
2652,501205,261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,24.0,36.0
2754,501210,261,12.0,4.0,3.0,0.0,0.0,19.0,12.0,0.0,12.0,3.0,3.0,9.5,24.0,38.0
2890,501216,261,12.0,6.0,3.0,0.0,1.0,49.0,33.0,0.0,12.0,2.0,2.0,8.909090909090908,33.0,49.0
3120,501227,261,26.0,11.0,5.0,1.0,2.0,49.0,33.0,0.0,13.0,2.3636363636363638,2.3636363636363638,8.909090909090908,33.0,49.0
3591,501249,261,26.0,11.0,5.0,1.0,2.0,49.0,33.0,0.0,13.0,2.3636363636363638,2.3636363636363638,8.909090909090908,33.0,49.0
3946,501265,261,26.0,12.0,5.0,1.0,3.0,49.0,33.0,0.0,8.666666666666666,2.1666666666666665,2.1666666666666665,8.909090909090908,33.0,49.0
5109,548355,261,33.0,16.0,5.0,2.0,4.0,49.0,33.0,0.0,8.25,2.0625,2.0,8.909090909090908,33.0,49.0
5243,548361,261,35.0,20.0,5.0,2.0,4.0,63.0,39.0,0.0,8.75,1.75,1.6,9.692307692307692,39.0,63.0
2664,501206,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,24.0,36.0
2731,501209,262,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,24.0,36.0
5591,548377,262,2.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0,9.0,24.0,36.0
5642,548379,262,20.0,23.0,2.0,1.0,2.0,0.0,0.0,0.0,10.0,0.8695652173913043,0.6086956521739131,9.0,24.0,36.0
5808,598003,262,38.0,47.0,2.0,3.0,2.0,0.0,0.0,0.0,19.0,0.8085106382978723,0.5531914893617021,9.0,24.0,36.0
5884,598006,262,38.0,48.0,2.0,3.0,2.0,0.0,0.0,0.0,19.0,0.7916666666666666,0.5416666666666666,9.0,24.0,36.0
5991,598011,262,61.0,68.0,4.0,4.0,2.0,0.0,0.0,0.0,30.5,0.8970588235294118,0.5882352941176471,9.0,24.0,36.0
10325,598033,262,165.0,165.0,17.0,6.0,9.0,0.0,0.0,0.0,18.333333333333332,1.0,0.6303030303030303,9.0,24.0,36.0
10474,598040,262,172.0,173.0,17.0,7.0,10.0,0.0,0.0,0.0,17.2,0.9942196531791907,0.6358381502890174,9.0,24.0,36.0
10593,598045,262,189.0,192.0,19.0,7.0,11.0,0.0,0.0,0.0,17.181818181818183,0.984375,0.6145833333333334,9.0,24.0,36.0
10672,598049,262,226.0,231.0,23.0,7.0,12.0,0.0,0.0,0.0,18.833333333333332,0.9783549783549783,0.5800865800865801,9.0,24.0,36.0
10897,598059,262,243.0,255.0,26.0,7.0,13.0,0.0,0.0,0.0,18.692307692307693,0.9529411764705882,0.5725490196078431,9.0,24.0,36.0
11073,598067,262,284.0,290.0,30.0,8.0,14.0,0.0,0.0,0.0,20.285714285714285,0.9793103448275862,0.5793103448275863,9.0,24.0,36.0
9025,734022,262,61.0,73.0,4.0,4.0,3.0,0.0,0.0,0.0,20.333333333333332,0.8356164383561644,0.547945205479452,9.0,24.0,36.0
9572,829726,262,63.0,82.0,4.0,4.0,4.0,0.0,0.0,0.0,15.75,0.7682926829268293,0.4878048780487805,9.0,24.0,36.0
9748,829742,262,75.0,99.0,5.0,4.0,5.0,0.0,0.0,0.0,15.0,0.7575757575757576,0.4444444444444444,9.0,24.0,36.0
9864,829752,262,133.0,136.0,13.0,6.0,6.0,0.0,0.0,0.0,22.166666666666668,0.9779411764705882,0.6470588235294118,9.0,24.0,36.0
9902,829756,262,147.0,147.0,15.0,6.0,7.0,0.0,0.0,0.0,21.0,1.0,0.6530612244897959,9.0,24.0,36.0
10034,829774,262,152.0,151.0,16.0,6.0,8.0,0.0,0.0,0.0,19.0,1.0066225165562914,0.6622516556291391,9.0,24.0,36.0
10111,829780,262,165.0,165.0,17.0,6.0,9.0,0.0,0.0,0.0,18.333333333333332,1.0,0.6303030303030303,9.0,24.0,36.0
7723,980990,262,61.0,69.0,4.0,4.0,2.0,0.0,0.0,0.0,30.5,0.8840579710144928,0.5797101449275363,9.0,24.0,36.0
2673,501206,263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,24.0,36.0
2756,501210,263,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0,9.0,24.0,36.0
2860,501215,263,23.0,22.0,2.0,2.0,2.0,0.0,0.0,0.0,11.5,1.0454545454545454,0.9090909090909091,9.0,24.0,36.0
3146,501229,263,35.0,43.0,3.0,2.0,3.0,0.0,0.0,0.0,11.666666666666666,0.813953488372093,0.5581395348837209,9.0,24.0,36.0
